,Target,Tweet,Stance,Sentiment
1517,Bernie Sanders,Please consider rallying behind #BernieSanders His voting record is consistent with his values and his policies are popular. We absolutely MUST get #MedicareForAll soon. Poor people cannot afford their healthcare/medications. #ProgressiveWave2020,FAVOR,pos
1518,Bernie Sanders,"Americans should make decisions based on the tweets of accounts that tweet 20,000 or more tweets per year. I trust the #Resist accounts that are #Bernie and #StillWithHer and call people and accuse of using #RussianBots. #BernieSanders",AGAINST,other
1519,Bernie Sanders,Democracy died years ago. The electoral process in America is a joke. Corporate America will not take this lying down. That's who we're fighting along with their programmed minions. I talk about #MedicareForAll in every line I wait in and how #Bernie is fighting for all!,FAVOR,neg
1520,Bernie Sanders,"""We are in this together not just words. The truth is, when you hurt, when your children hurt, I hurt."" - Bernie Sanders",AGAINST,pos
1521,Bernie Sanders,"This is it. Right here. #NotMeUs Either Bernie's the only one who gets it, or he's the only one with a movement standing beside him so we can work together and get shit done. Either way I'm #StillSanders",FAVOR,pos
1522,Bernie Sanders,"Its Floridas Primary Election Day today, look at that lone sign this morning (next tweet)! #Bernie from 7am-7pm!",FAVOR,pos
1523,Bernie Sanders,"Also, #Bernie brought his delegates to the convention to change the Party and the platform to make things as Progressive as possible. #DNC2016 #Issues",FAVOR,pos
1524,Bernie Sanders,We dont believe in strong men that will save us thats why we dont simp for gangsters with shiny badges #NotMeUs Ps. It would be Grandpa Bernie I'm not old enough that he'd be an uncle maybe to you tho. Just cant decide if legitimate Boomer or a bot thus is the duality of man.,AGAINST,neg
1525,Bernie Sanders,Remember that this is about a movement. Remember what we stand for. Remember where you where when you realized we all deserve better. This is from 16 but is still my favorite #NotMeUs #BernieSanders Lennons Imagine/Bernie,FAVOR,pos
1526,Bernie Sanders,"Well travelled and open minded citizens of this country understand what is at stake and have a different world view away from the Establishment echo chamber. Well done All. Love you, Jane! #DemocratsAbroad #Bernie",FAVOR,pos
1527,Bernie Sanders,Just walked into the Blind Donkey bar in Pasadena with my Berniecrat friends. Bartenders love Bernie. We told them about the Pasadena Rally & they want to see more Bernie! We sold two Bernie shirts for the convention! Let us know if you want one! #Berniecrawl,AGAINST,pos
1528,Bernie Sanders,"Our focus is exclusively on local elections. Build coalitions with Greens, and even co-endorse them. Focus on unseating Democrats. National Progressive Party is the most successful 3rd party in the country. #NotBernieUs #NotMeUs #BigUs Join our Discord!",FAVOR,pos
1529,Bernie Sanders,"@SenSanders &amp; @Ocasio2018, Thanks for resisting the corporate ""healthcare"" agenda &amp; fighting for ALL of us #UsNotMe #Stillsanders #StillWithering",AGAINST,pos
1530,Bernie Sanders,"So, you're complaining that Sanders supporters aren't rightfully pointing out that the lead is actually wider? It's a known fact that CNN uses faulty methodology to affect their desired outcome. I'm happy Bernie is polling strong despite corporate rigging & downplaying.",FAVOR,pos
1531,Bernie Sanders,@BernieSanders responding to a little girl who has brain cancer. He was stunned to his core and his response could not have been more beautiful.,FAVOR,pos
1532,Bernie Sanders,"Bloomberg supporters, a billionaire who brought about stop and frisk legislation is not someone you should count on to address race inequality. The candidate who has the policies to really address racial injustice is Bernie Sanders.",FAVOR,neg
1533,Bernie Sanders,"The surge of Pete supporters flocking to #BernieSanders gives me an overwhelming feeling of happiness. And, it makes me realize that many people do their own research vs allowing establishment candidates to make that decision for them. I thank you all!! Welcome to",FAVOR,pos
1534,Bernie Sanders,@BernieSanders is using his campaign funding structure to elicit donations for charities working hard to support working people during the #coronavirus. I love this movement.,FAVOR,pos
1535,Bernie Sanders,Bernie and all his supporters stand with you. WE ALWAYS HAVE YOUR BACK! #UnionStrong,FAVOR,pos
1536,Bernie Sanders,"#CTforBernie ENDORSEMENT! Middletown BoE Member Lisa Loomis has officially endorsed @BernieSanders! #NotMeUs Join Lisa, Mayor Ben Florsheim, and the other endorsers at the Iowa Caucus Results Watch Party in Middletown at La Boca on Monday, February 3rd at 6:30 pm!",FAVOR,pos
1537,Bernie Sanders,"The Bernie Bro narrative, just like the Obama Boys narrative, was dispelled numerous times but the so called centrists cling to it like RW clings to the Obama is a socialist trope. We live in a fact free era and opinions only matter.",FAVOR,other
1538,Bernie Sanders,"@ewarren easily became a pawn in the establishment of both media, money and power. When you threaten ALL 3, it's no holds barred!!! Even poor peasants have tried many times without success. Question Is.... what for? #BernieSanders #Bernie",AGAINST,neg
1539,Bernie Sanders,Dear #PGE maybe instead of paying your CEO many millions of dollars perhaps put it to work rebuilding some of the infrastructure #NotMeUs @BernieSanders,FAVOR,neg
1540,Bernie Sanders,No lines and they have Purell. Go vote! Last weekend for early voting. Glad to say the other voter we did see was a Bernie Supporter! #MedicareforAll #FeelTheBern #NotMeUs Vote for Bernie in Florida,FAVOR,pos
1541,Bernie Sanders,"Oh boy, this won't go over well with my fellow Bernie supporters. #NoMiddleGround",FAVOR,neg
1542,Bernie Sanders,"Thank you, Bernie! (most dont realize how many people right in front of them may be homeless or in a severe crisis!) Thank you for noticing these issues! We fight for YOU, too! #ThankfulForBernieSanders",FAVOR,pos
1543,Bernie Sanders,"@SenSanders @ninaturner Freedom is not worrying about health care, not worrying about paying bills, not worrying about mass shootings,not worrying about racial discrimination, not worrying about education, not worrying about the future of our children. That is why I am",FAVOR,other
1544,Bernie Sanders,"#DearBernie #NotMeUs American history has shown us that real change and real progress only come from the bottom-up: whether were talking about womens rights, civil rights, LGBT rights, economic rights or workers rights. Only one candidate believes in movement politics.",FAVOR,other
1545,Bernie Sanders,This movement is amazing. Keep speaking and pushing our truth and struggle! #BernieSanders,FAVOR,pos
1546,Bernie Sanders,Great visual representation of the kind of quality you'll get from each candidate. #BernieSanders #PeteForAmerica #Bernie,FAVOR,pos
1547,Bernie Sanders,"This is both anti-semetic and a blatant lie. Our slogan is #NotMeUs . When you come after Bernie, you come after us all. PS: Dont be a bigot. Thanks.",FAVOR,neg
1548,Bernie Sanders,Unfortunately this Bernie supporter is tapioca this month. I will be more than grateful to anyone that chip's in for my family today. I'm kind of embarrassed but what is family for? #VoteBernie #BernieMoneyBomb,FAVOR,other
1549,Bernie Sanders,I hope every Berner has read this...it's SO inspiring! #MondayMotivation #NotMeUs Bernie Sanders and the Song of America - via @commondreams,FAVOR,pos
1550,Bernie Sanders,"Because of severe bipolar, I had been a shut in and lost all my friends between 2009-2018. I started recovering last year, and I am in Iowa now from El Paso. I just did my first ever canvass shift! Proud of you and very happy! #PeopleForBernie #Bernie",FAVOR,pos
1551,Bernie Sanders,"The 3 most likely Big Tuesday scenarios, depending on the SC score. Let's fight ! Donate: Make Calls: Send Texts: Volunteer: #BernieBruh #BernieSanders",FAVOR,pos
1552,Bernie Sanders,"If you support Bernie 2020, take the next step and organize! #DownloadTheBern and share your #MyBernieStory. People talking to people is how we win.",FAVOR,pos
1553,Bernie Sanders,"Im attending Bernie Sanders for Californias event, Organize Your Friends with a Bernie Victory Captain in Aliso Viejo, CA sign up now to join me! #election2020 #bernie",FAVOR,pos
1554,Bernie Sanders,@TomSteyer should endorse @BernieSanders if he truly cares about fighting climate change. My kids would like to have a planet. #BernieSanders,FAVOR,pos
1555,Bernie Sanders,"Ro Khanna has a bold, progressive vision. Contribute to Ro Khanna today and help make it a reality. @RoKhanna (I split my recurring donation between Ro and Bernie. We are in this together!) #NoMiddleGround",FAVOR,pos
1556,Bernie Sanders,I love those all of those truth tellers you mentioned and the entire Bernie team! Im voting Bernie because I want my children to be able to live on a habitable Planet and a country based on justice #bigUs #5Million4Bernie,FAVOR,pos
1557,Bernie Sanders,"Dave is so funny!! I mean think about it, $12,000!!! How long will that last you? With $12,000 in your pocket, you are just one hospital visit away from being broke! Again! See his humor there? #M4A not #UBI #PresidentSanders #Bernie",FAVOR,pos
1558,Bernie Sanders,And she was inspired by @BernieSanders and his redefining of what the Democratic party can be -- and should be. This is what we mean by building a movement...,FAVOR,pos
1559,Bernie Sanders,I really wish Bernie supporters and Warren supporters can bury the hatchet. So much ugliness has transpired and all of it only helps the corporate scum known as centrists. We need a real progressive in office. This is the time for progressive unity.,FAVOR,neg
1560,Bernie Sanders,No door knocking due to #COVID19 But why no more phone calls? Theres a lot of work to do We need to share information Expand our database Stay connected Fight for mail-in ballots &amp; down ticket progressives .@BernieSanders #M4A #GND #SocialJustice #EconomicJustice,AGAINST,other
1561,Bernie Sanders,But half of all of our people have less than $400 available for an emergency (pretty sure this virus qualifies). #BERNIE #M4A #FightForSomeoneYouDontKnow #Bernie,FAVOR,other
1562,Bernie Sanders,What is wrong with #BernieSanders? NOTHING! He is as valuable as RBG and a lot younger! Our world needs Bernie for 2020 ! #OurRevolution #FutureToBelieveIn,AGAINST,pos
1563,Bernie Sanders,Bernies movement is capable of moving markets. It shows just how powerful #NotMeUs has become. Lets stay in the fight over the heart and soul of the #Democrat party. #ProgressivesUnite!,FAVOR,pos
1564,Bernie Sanders,A good friend of mine just met @BernieSanders in New Hampshire and said to him thank you for fighting for us. Bernie replied we are fighting together. #ThatsMyPresident,FAVOR,pos
1565,Bernie Sanders,"Don't count on Berniers. If you haven't noticed by now, Bernie is just fine with @DNC conducting a dirty business as long as the result favors him. He has a big platform, money and is sitting in the big table so 'fighting for fairness' is not to their advantage. The real",AGAINST,other
1566,Bernie Sanders,"Seeing the entire democratic establishment ganging up on Bernie is sensational. Theyre scared, and you see it.",FAVOR,neg
1567,Bernie Sanders,"WOW! #BernieInCA Winning! Our President POTUS @BernieSanders For Us, For The People, For The Seniors, For The Students, Youth and Young Generations, etc. For All. #NotMeUs Winning Together have Better Future Lives in our country, The United States of America! We, Thank You!",FAVOR,pos
1568,Bernie Sanders,".@SenSanders Anyone else wonder if the reason people think we're mean is just because there are so many of us? we're pretty nice in general, but honest and blunt. but after 20,000 tweets saying the same thing, maybe that just seems mean to them. #BernieSanders",FAVOR,other
1569,Bernie Sanders,"As a millennial and a scientist, to be political is not a choice: its a matter of survival. Incrementalism is not an option. Are you willing to fight for a better world? Are you willing to fight for someone you dont know? #ScienceIsPolitical #Scientists4Bernie #Bernie",FAVOR,other
1570,Bernie Sanders,"CORPORATE GREED has been destroying this country for decades. With #Bernie2020, we FINALLY have a Presidential candidate who is willing to take on the Corporate Establishment. It is no surprise that the Corporatists try to undermine him every chance they get.",FAVOR,neg
1571,Bernie Sanders,"Its even better than I was picturing. Love that Bernie doesnt have time for that nonsense, just like when that same garbage reporter tried to attack @IlhanMN They both shut him down.",FAVOR,neg
1572,Bernie Sanders,"More policy with a #ClimateAction plan on the way on Thursday! Read #Bernie's plans. Listen to full interviews. I'm tellin' ya, unlike Susan who gets ""it"", most financially comfy Americans are NOT comfy w/his policies &amp; distract to save themselves",FAVOR,other
1573,Bernie Sanders,"And? Disingenuous argument (if you can call it one). Who here gives a damn what Bernie's networth is? Is it more important than his actions, vision, and message?",FAVOR,neg
1574,Bernie Sanders,In case you haven't been paying attention... it's not Bernie who will do it... it's US. We will put pressure on EVERY Senator until it passes... and it WILL pass.,FAVOR,other
1575,Bernie Sanders,Just donated $27 in the name of all the doorknob trolls in the replies to Bernie's tweet. Let's help our boy pay the first unionized Presidential campaign & fight back against the media attacks against the people's platform.,FAVOR,pos
1576,Bernie Sanders,"""We must suspend rent and mortgage payments, evictions, and foreclosures across the country. We cannot abandon our people and allow families to be thrown out of their homes during a pandemic."" ~Bernie Sanders #CancelRentUSA",FAVOR,other
1577,Bernie Sanders,"#DearBernie Back during the Bush II Administration, I remember muttering to myself, ""I wish we could have a President like Bernie Sanders,"" never thinking such a wonderful thing would become a very real possibility. Please continue to fight. We're not giving up.",FAVOR,pos
1578,Bernie Sanders,Pre-debate show fom Bernie starts at 8:20 pm. Please donate what you can. #DemDebate #BernieSanders,FAVOR,pos
1579,Bernie Sanders,The art and music that is coming out of this movement is . Every little bit counts getting our man Bernie in the White House.,FAVOR,pos
1580,Bernie Sanders,".@chucktodd: If you only got to address one issue, what would it be? @BernieSanders: Political Revolution. #DemDebate",FAVOR,other
1581,Bernie Sanders,"Imagine that, kids that eat can learn what an amazing concept. When #EnoughIsEnough of children being expected to learn on rumbling tummies VOTE #Bernie #NotMeUs will ensure no child goes hungry in our country.",FAVOR,pos
1582,Bernie Sanders,"obviously the worst part is the antisemitic cartoon but also like... the slogan isn't 'bernie,' it's",FAVOR,neg
1583,Bernie Sanders,"It is virtually impossible , 4 as long as @BernieSanders has been in public life, 2 find a policy where he has contradicted himself. His principles have been his foundation 4 years &amp; they have always focused on the betterment of the people. #BERNIE",AGAINST,pos
1584,Bernie Sanders,REGISTER TO VOTE CHECK YOUR VOTER REGISTRATION #MedicareForAll #NotMeUs CA (Feb 15 deadline to register Democrat to vote for Bernie voter registration link,FAVOR,other
1585,Bernie Sanders,Which popular @YouTube creator would you like to see publicly endorse Bernie #Sanders2020? #FeelTheBern #NotMeUs If you have any others in mind let me know!,FAVOR,pos
1586,Bernie Sanders,"So #NotMeUs is about ""him alone""? Who believes Bernie ""alone"" can fix it?",AGAINST,other
1587,Bernie Sanders,"@BernieSanders Why are you the only one allowed to speak your mind and the REAL movement (the US in #NotMeUs ) are being silenced? Honestly, your words havent held much power lately, dont suppress our voices!",FAVOR,neg
1588,Bernie Sanders,"No matter how many delegates Bernie falls behind by, I hope he doesnt stop fighting like he has until someone reaches a majority. He is the only human still in the race, the rest are just bots owned by the rich",AGAINST,pos
1589,Bernie Sanders,#@BernieSanders is serious about being #prolabor. It isnt a campaign season platitude. He walks picket lines with workers #WhenNoOneIsWatching.,FAVOR,pos
1590,Bernie Sanders,"There is a LOT of misinformation regarding doctor's letters in lieu of the ones @BernieSanders released, in no small part because the modern journalist has no idea how to report on science/medicine, so I thought I'd take it upon myself as a physician to break it down #NotMeUs 1/?",AGAINST,neg
1591,Bernie Sanders,"I feel this way too. After last super Tuesday I was feeling defeated a bit. However watching @ninaturner speak, my emotions leveled out and I became energized with even more passion for this #NotMeUs campaign! #HELLOSomebody #BernieSanders",FAVOR,pos
1592,Bernie Sanders,"We CAN make this a reality, only if we never give up! Its going to be hard, but if we do it together, and refuse defeat on behalf of a better future for ALL of us, we WILL make it happen. #WeAreTheRevolution #BernieOnTheBallot #BernieSanders",FAVOR,pos
1593,Bernie Sanders,"Also wanted to let everyone know Im still on a follow limit, probably wont be able to follow #BernieSanders supporters until I get more follows but as soon as I do I plan on returning the favor to all my berners out there! #NotMeUs we will get him elected together!",FAVOR,pos
1594,Bernie Sanders,@marcushjohnson The TRUTH is that #BernieSanders talked about how Wallace identified real concerns and the exploited them shamefully to fan the flames of racism. Bernie has fought for civil rights for all people his whole damn life.,FAVOR,other
1595,Bernie Sanders,Give this man a follow! He's a Bernie supporter challenging @CoryBooker so he can support President Sanders agenda once elected.,FAVOR,pos
1596,Bernie Sanders,"Hold the course. This is going to change so much of the world that we know...A Bernie is what the world needs. Dont bother about the Establishment, we the movement are in this long term. Poor people are falling through the cracks as we speak...the mask is off.",FAVOR,pos
1597,Bernie Sanders,ABSOLUTELY!!!! Me too. I have 7 of them & Im determined to leave them a better world #BernieSanders,FAVOR,pos
1598,Bernie Sanders,Bernie Sanders: Fantasizes about women being raped Loves reading about 12 year olds getting gang raped Kicked out of commune for being lazy Never held a job outside politics Thinks bread lines are good Idolizes dictators #BernieSanders,AGAINST,neg
1599,Bernie Sanders,"Bernie does the right thing when no one is looking AND while under attack, because leaders lead. I have cast some lonely votes, fought some lonely fights, mounted some lonely campaigns. But I do not feel lonely now. - Bernie Sanders",FAVOR,pos
1600,Bernie Sanders,My white lady acupuncturists anguished screams of Black Twitter aint having no Bernie! are being drown out by throngs of Morehouse College students.,FAVOR,neg
1601,Bernie Sanders,"@daviddoel #BernieSanders has something special..He's got idealism. There's something about Bernie Sanders..We can be together again. It's a song of solidarity.."" Terry Moran, Senior ABC National News Correspondent, TWGS, ABC, 1/26/20",FAVOR,pos
1602,Bernie Sanders,A Jamaal Bowman win is a win for Bernie Sanders over Hillary Clinton. May the #NotMeUs movement give generously.,FAVOR,pos
1603,Bernie Sanders,#NotMeUs #BernieSanders fights FOR and walks WITH unions #PeteButtigieg went for a photo-OP and got a lesson in humility,FAVOR,other
1604,Bernie Sanders,Just bought a T-Shirt and officially donated to Bernie. #NotMeUs #FeelTheBern Now I have a Bernie T-shirt and a Tulsi t-shirt. Next up yang?,FAVOR,pos
1605,Bernie Sanders,BERN NOTICE: Bernie Was The Original Architect Of The Stimulus Idea Congress Is Now Considering,FAVOR,pos
1606,Bernie Sanders,Bernie Sanders delivers a very powerful speech. Great stuff #NotMeUs Bernie Sanders US Jeremy Corbyn UK #ChangeIsComing,FAVOR,pos
1607,Bernie Sanders,"Great endorsement of #BernieSanders I've donate to him twice today! I've also taken your advice you are giving to potential voters and I'm ""voting for someone else.""",FAVOR,pos
1608,Bernie Sanders,Chris Mathews just said Pete and Klobuchar together trounced #BernieSanders only problem is thats not how elections work. I think #ChrisMatthews feels that guillotine getting closer to his neck.,FAVOR,neg
1609,Bernie Sanders,"yes, but the erasure of the black part of #NotMeUs by the MSM &amp; @TheDemocrats &amp; the way we are ride &amp; die with each other, regardless of race, has really irked me. for me #BLM &amp; prison reform was an important part of #BernieSanders i am only for virtue, not the signaling.",FAVOR,other
1610,Bernie Sanders,Exactly thats what Ive been saying all along! Dont use dem socialism or DSA when talking to voters. It turns them off. This is about #NotMeUs and Bernie.,FAVOR,neg
1611,Bernie Sanders,I love that Bernie opened by talking about the arts & integrating art into the very fabric of our culture. That issue isnt given nearly enough attention,FAVOR,pos
1612,Bernie Sanders,"Personally Im unaffected. I supported #NotMeUs and there policies. The DNC decapitated Bernie - now, as Im sure we all knew from the start its on US to do something.",FAVOR,neg
1613,Bernie Sanders,"#AreYouWilling to fight for someone you don't know? Together, we're going to change this world for the better. #IAmWilling #BerniesBack #BernieSanders",FAVOR,pos
1614,Bernie Sanders,Love it! I'll back that meme with another. Does it look like we care whether he is a Democrat or a Republican or a Democratic Socialist? Does it look like he scares us? #Bernie,FAVOR,pos
1615,Bernie Sanders,"Do you have a free minute? Friendly reminder to check your voter registration status and ask your friends and family to do the same. Your vote is your voice, don't let them steal it. #MondayMotivation #PresidentSanders #Bernie",FAVOR,pos
1616,Bernie Sanders,#StillSanders and his long held progressive values and policies will crush the SCROTUS. #Sanders2020.,FAVOR,pos
1617,Bernie Sanders,"This is why the media is supporting these candidates: ANYBODY BUT BERNIE, PLEASE, ANYBODY!!! #GetMoneyOut #Corruption #elite",AGAINST,neg
1618,Bernie Sanders,"The stupidest tweet of the year so far. Implying that Bernie and/or his supporters are so threatening that you are afraid to post a tweet, is LAUGHABLE. #BernieSanders",FAVOR,neg
1619,Bernie Sanders,"Mehdi, you're implicitly endorsing the notion that #NotMeUs is a Bernie cult. A neoliberal talking point. An insult to a multiracial grassroots movement for socioeconomic justice. You're not a neoliberal, Mehdi, are you?",FAVOR,neg
1620,Bernie Sanders,"Ask biased leading questions and allow everyone to talk over each other. Wtf, @CBSNews ? ""Really? Really?""! Sassy Sanders is the best Sanders. Many ridiculous rubber knives thrown. The booing rich tic holders was a bit much. Hope the US see's it too.",FAVOR,neg
1621,Bernie Sanders,What a beautiful photo! Thank you @janeosanders! Can't wait for you to be our First Lady!,FAVOR,pos
1622,Bernie Sanders,"A group of supporters in Montana, living in a area with poor cellular reception are hosting postcard writing parties in lieu of phonebanks. Creative organizing like this why the @BernieSanders campaign is going to win. #PostCardsForBernie",FAVOR,pos
1623,Bernie Sanders,How low can corporations go? Heres an example of the lack of humanity and ethics We The People experience daily. #BernieYellsForUs #Bernie,FAVOR,neg
1624,Bernie Sanders,"Yes, Elizabeth Warren is work of fantasy fiction. No argument there. But we want someone real. #BernieSanders",FAVOR,other
1625,Bernie Sanders,"I fucking despise Mayo Pete, he is everything I abhor about politics all rolled into one empty suit. Ive never seen someone so fake in my life. If the US elects him, the world is fucking doomed. @BernieSanders must win to bring back this divided world together as one.",FAVOR,neg
1626,Bernie Sanders,Today's a deadline for donations! Go to to donate whatever you can! #PresidentSanders #Bernie,FAVOR,pos
1627,Bernie Sanders,"62 year old woman, not feeling the feels for those two, but definitely #BurningForBernie !",FAVOR,pos
1628,Bernie Sanders,Keep fighting for us Bernie! I dont want more of the same sytem that caused our problems!,FAVOR,pos
1629,Bernie Sanders,"@KillerMike, care to comment on @iamCardiBs remarks? I know youve been supporting the OG @SenSanders from day one!",FAVOR,other
1630,Bernie Sanders,"It's never been about Bernie. It's about creating a coalition of poor and working class citizens to fight for the change we all believe in. If we let the political revolution die with Bernie's campaign, then it's not Bernie who failed us, but us who failed Bernie.",FAVOR,neg
1631,Bernie Sanders,This is the hatred directed at me & other supporters of @BernieSanders even though we converse with others in the best possible manner. It makes it very painful for us supporters to be hated then SMEARED as haters by the media other candidates &amp; supporters. #LoveNotHate,FAVOR,neg
1632,Bernie Sanders,There is ONLY ONE WE TRUST with our existential issues!!! Be afraid. Cheat him again and establishment will have to face #NotMeUs with more than answer. #BernieOrYellowVest #EnoughIsEnough #NoMiddleGround,FAVOR,pos
1633,Bernie Sanders,If the protests have shown us anything its that public pressure moves things far faster than electoral politics. The Bernie movement is still here were just in the streets instead of knocking on doors. #NotMeUs is power.,FAVOR,pos
1634,Bernie Sanders,"YeAh, the whole resist thing is such a sham. What exactly did they accomplish? While we, on the other hand, have been getting out there and building our movement with #BernieSanders leading the way.",FAVOR,other
1635,Bernie Sanders,"From activist to mayor to U.S. Rep to U.S. Senator to Democratic policy trendsetter, #BernieSanders has a long record of achievement... #SundayThoughts #2020Election",FAVOR,pos
1636,Bernie Sanders,Its going to get ugly keep defending #NotMeUs and #BernieSanders policys far more important then insult what is already ugly!,FAVOR,neg
1637,Bernie Sanders,"Thankfully, the largest Bernie voting demographic is Independent -- Millennial & Gen Z who do not subscribe to Party politics. And there IS a massive uprising of the people! #OurRevolution",FAVOR,pos
1638,Bernie Sanders,The few times Bernie gets mainstream appeal is only when it has a negative spin @BernieSanders,FAVOR,other
1639,Bernie Sanders,"Lost my @SenSanders fan girl account for the crime of saying I wouldnt miss any Clinton if they werent on this planet, tomorrow(In summary). Fan girl account 2 rebuild.",FAVOR,neg
1640,Bernie Sanders,"STOP what you are doing, go &amp; download the Bern app, this is the easiest way to talk to your friends! BERN 2.0 Tutorial via @YouTube #BernApp #Bernie #BernieSanders",FAVOR,pos
1641,Bernie Sanders,"I'm almost 40, and have been progressive longer than anybody running for president. Except for @BernieSanders who has been progressive longer than I've been alive. Let that sink in.",FAVOR,pos
1642,Bernie Sanders,"Not surprised this is happening related to the #MyBernieStory campaign which is having HUGE success today because it's about human stories not @BernieSanders. It's another great example of what #NotMeUs is about. Berners, keep your energy focused on spreading the MBS tweets!",FAVOR,pos
1643,Bernie Sanders,"Thank you for explaining, and noticing, and 'praising/thanking' @BernieSanders ! Imagine the good things he'll do, with all of our help, as the 46th President of the United States! Our best days, are yet to come! #EnoughIsEnough #NoMiddleGround",FAVOR,pos
1644,Bernie Sanders,"#NotMeUs = Walmart workers, teachers, nurses lead the donor list for Bernie Sanders.",FAVOR,pos
1645,Bernie Sanders,Thank you for that great interview! Bernie definitely is a leader we look up to & are inspired by!,FAVOR,pos
1646,Bernie Sanders,@BernieSanders Is the slave leader the Romans are dragging into the Coliseum to make mockery and example of so in the future no one else starts the #NotMeUs movement again. He has his band of coherts in chains next to him as well. They know who they are. #Kneebenders,AGAINST,neg
1647,Bernie Sanders,Just saw Bernie at a rally on Sunday and I guarantee you hes the human embodiment of UNITY. #NoMiddleGround #PoliticsOfCompassion,FAVOR,pos
1648,Bernie Sanders,No you dont get it ! The campaign may be over but the primary is not ! Bernies supporters are going to fight for each and every delegate.,FAVOR,other
1649,Bernie Sanders,"We cant even trust you disgusting corporate ghouls to give a shit about millions of innocent peoples lives over profit margins. Its not like you garbage humans havent had a chance. Every time we elect one of you, we watch you break EVERY SINGLE PROMISE. #OnlyBernie #Bernie",FAVOR,neg
1650,Bernie Sanders,We have many type 1 diabetes working on this @BernieSanders campaign and the stories you hear about our broken system are real and heartbreaking!,FAVOR,neg
1651,Bernie Sanders,"I agree with you @RepJayapal! Warren &amp; Buttigieg with their public options won't do! #Bernie2020, the ONLY #Medicare4All candidate!",FAVOR,pos
1652,Bernie Sanders,"Lol Thats fine, Bernie people lay off Warren for optics... leave ole Lyin Liz Green Bombs Pow Wow Chow I wasnt a Dem until the neo-libs took over Wonky Warren to Tulsi and the Tulsicrats then",FAVOR,other
1653,Bernie Sanders,SOS: @thehill What's going on? The college students are still in line in CA &amp; TX Saw something similar at UCLA. Stay in line voters! #BernieSanders needs you! #NotMeUs needs you! My kids need you! Your kids need you!,FAVOR,other
1654,Bernie Sanders,We cant lose sight of the truth. We cant lose sight if our goal. We cant lose our greatest ally. We have leverage. That leverage IS Bernie. He is sacrificing himself right now to be our inside man. We MUST USE THAT OPPORTUNITY. Control your anger #NotMeUs or it will control you,FAVOR,pos
1655,Bernie Sanders,I just donated another $100. Friday I'm going canvassing for Bernie with my local group of activists. Its shit talkers like these #MediaMuppets that fire up this baby boomer and gives me the energy of a millennial to fight for #BernieSanders Keep it up. Well eat you alive.,FAVOR,pos
1656,Bernie Sanders,"Your mission as a Bernie supporter: Within the next 6 months, get 100 people to commit to registering Democrat and voting for Bernie in the primary. RT & Like to show your commitment.",FAVOR,pos
1657,Bernie Sanders,".@BernieSanders is a HERO. Nobody has fought harder to push for progressive policies that benefit marginalized communities, than him. Let's stay in the fight &amp; continue to fight for these policies by committing to #votebymail4bernie in the Primary!",FAVOR,pos
1658,Bernie Sanders,We are going to win. But it's gonna take all of us. Any little bit you can do to help is appreciated #Bernie,FAVOR,pos
1659,Bernie Sanders,Bish....we dont wanna support centrists. Ya'll need to go somewhere the else. Democrats are the left no matter how far right you wanna take it. Go retire and enjoy your grandchildren. We got this. #OurRevolution #SpeakItIntoExistence #Bernie,FAVOR,neg
1660,Bernie Sanders,"#BernieSanders' life work has been to stand up for us all. This #DemPrimary is the culmination, the fruit, of all that work. When others would be retiring and living the life of luxury, #Bernie keeps fighting for us. Let's him elected!!!",FAVOR,pos
1661,Bernie Sanders,"#NotMeUs is @BernieSanders campaign slogan, tells us at every rally he can't do it alone lol",AGAINST,other
1662,Bernie Sanders,Just got off the CA Bernie team call. It was bittersweet. But ultimately I am proud of all of our hard work. We are on the right side of history. You are powerful. Keep fighting. We have a long road ahead. #SolidarityForever,FAVOR,pos
1663,Bernie Sanders,"Dear @BernieSanders, @ninaturner and all the others whove been in this fight for economic justice, racial justice, healthcare reform and our planets integrity. The struggle will continue one way or another. We are making progress and the best is yet to come #solidarity",FAVOR,pos
1664,Bernie Sanders,This coalition of progressive groups assembling alongside @BernieSanders remind me of the final battle scene in Avengers End Game. #wearethepeople,FAVOR,pos
1665,Bernie Sanders,"Let me make it plain: If @BernieSanders platform and policies werent what they are, I wouldnt have quit my job to volunteer for his campaign and I would not have donated a single penny. Im fighting for him because hes fought for #NotMeUs us for all these years. Join us.",FAVOR,pos
1666,Bernie Sanders,"#Bernie may not be able to cancel all student debt, but by proposing to cancel all of it, many will have to agree to cancel some of it. #NoMiddleGround #StudentsForBernie",AGAINST,other
1667,Bernie Sanders,".@NashuaTelegraph shot this pic while marching with our next President, .@BernieSanders. #NotMeUs mantra will bring people together for the change we've been yearning for generations. Change is inevitable, but we must coalesce around him. .@fshakir",FAVOR,pos
1668,Bernie Sanders,@CillizzaCNN dude - bernie won the debate. Your hit piece is bullshit. GFYS. The corporate media has a bad name because of BS ppl like you. Be @honest.,FAVOR,neg
1669,Bernie Sanders,"Your donors are much wealthier than Bernies. A dollar means a lot less to them. Youre not bad, Liz, but we need a real leader, not someone who thinks plans supersede political movements.",FAVOR,other
1670,Bernie Sanders,"Back at it again. This time, we are going to win. #notmeUS #berniesanders @Grand Park",FAVOR,pos
