,Target,Tweet,Stance,Sentiment
781,Joe Biden,"5/21 Thu 5p EDT North Carolina #JoeBiden Training Im attending Joe Biden for Presidents event, Charlotte Virtual Grassroots Organizing Training sign up now to join me! #GoJoe2020 #DemCast #DemCastNC",FAVOR,pos
782,Joe Biden,Yeah I know I'm sure it will happen again. Still #Biden,FAVOR,pos
783,Joe Biden,"#NewBluehand #Bluehand RT TeamJoe: The best way to spread holiday cheer is sharing that you support JoeBiden, for all to hear! Getting out in your community and talking about why youre on #Biden is how were going to win. Ready to get to work? Become a voluntee",FAVOR,pos
784,Joe Biden,"Closer look at the poll shows @JoeBiden leading not only overall but also with Nevadas AAPI, Hispanic and African American voters. Proud of @JenniferSosita and her team for the program they are building in the Silver State! #FITW #NVPolitics",FAVOR,pos
785,Joe Biden,Fired up &amp; ready for Joe? Take action for #JoeBiden from home! Make calls: Attend an Action Center training: Donate:,FAVOR,pos
786,Joe Biden,This would be funny if it weren't so sad. We not only have to elect @JoeBiden We have to #FlipTheSenate and #WinBig,FAVOR,other
787,Joe Biden,Just shut up with this. You're going to lose in a landslide! Then you're going to jail for rape and 243 other things. #JoeBiden,FAVOR,neg
788,Joe Biden,"Lord willing! #SundayMotivation #ScriptureSunday Hail Mary, full of grace, the Lord is with thee. . Keep the faith. #JoeBiden @TeamJoe #TeamJoeFellows",FAVOR,pos
789,Joe Biden,I am very excited! Ready to get to work to remove the moron currently in the WH. #JoeBiden,FAVOR,pos
790,Joe Biden,"Good morning! On the front page of the @qctimes today, Mayor-elect of Davenport endorses @JoeBiden, Khizr Khan campaigns for Biden in Iowa. #IAcaucus",FAVOR,pos
791,Joe Biden,"Thank you to every member of #JoeBiden in Illinois, Florida and Arizona! Were honored to have your support. This is YOUR campaign!",FAVOR,pos
792,Joe Biden,Thank you @HillaryClinton for your courage. I cant help but think how much better off America would be with you at the helm. #UnitedWeWin #Biden,FAVOR,pos
793,Joe Biden,@joejonas is going to be one to watch this season #Biden looks like its got some great voices #TheVoiceAU,FAVOR,pos
794,Joe Biden,"Good morning, @JillWineBanks! The #BidenFlightCrew literally has @JoeBiden chant practice before rallies! FIRED UP READY FOR JOE Yep, that was us",FAVOR,pos
795,Joe Biden,"Im with @JoeBiden because of his compassion, faith,resilience,empathy,kindness, humility,joy,respect,inclusion,dignity and especially No Malarkey! #VoteJoe2020 #BidenBrigade",FAVOR,pos
796,Joe Biden,"ALREADY STARTED 5/29 Fri 12n EDT Nebraska #JoeBiden Training w US Senator @RealKerreyBob Im attending Biden for Presidents event, Nebraska Organizing and Writing Workshop with Older Americans and Bob Kerrey sign up now to join me! #DemCast",FAVOR,other
797,Joe Biden,@LGSusanB joins us in the #GraniteState to canvass for @JoeBiden She mentioned me by name in her speech! OMG! Ready to help elect our next @POTUS in the #NHPrimary #NHPolitics #CTforBiden #2020PresidentialElection #JoeBiden #FBR #FBRParty #Resist @JoeForNH @TeamJoe @CBiden2020,FAVOR,pos
798,Joe Biden,"If this past week has shown us anything, its we need to #VOTE to elect @JoeBiden, #FlipTheSenate, retain #Congress &amp; restore the soul of our #Nation! #JoeBiden #DNC #Democrats #VoteBiden2020 #VoteBlue #BlackLivesMatter #Election2020 #USPolitics",FAVOR,pos
799,Joe Biden,"Robyn Seniors, National HBCU Students for Biden Co-Chair and a @FAMU_1887 student, says that she's thankful that a ""woman will be Vice President in a Biden administration.""",FAVOR,pos
800,Joe Biden,Here are @TheDemocrats doing the all-nighter. Figuring how to #CloseTheCamps This might be how @AOC got the Green New Deal. @JoeBiden now has new ideas. It all makes sense. @TeamJoe organizing #JoeBiden watch parties across the country for the #DemocraticDebate,FAVOR,pos
801,Joe Biden,"This video is very moving and important to hear right now. Genuine, empathetic and informed. Just my opinion, but I could think of no better VP pick for President Biden than Maggie Hassan. #nhpolitics",FAVOR,pos
802,Joe Biden,"From a rally I attended in 2008 in Greensboro, NC. Cant wait to see these two on the campaign trail again! #JoeBiden",FAVOR,pos
803,Joe Biden,I saw you that night at your podcast show. You quickly mentioned this punishment on stage and how you got hurt. You seemed so miserable and I felt so bad for you. Glad to see your 100% again and can laugh along with the rest of us about it now. #JoeBiden,FAVOR,other
804,Joe Biden,#JoeBiden you wont want to miss this! Tune in to @MSNBC tonight at 10PM EDT as @JoeBiden joins @StaceyAbrams for a town hall!,FAVOR,pos
805,Joe Biden,"#Biden is thrilled to welcome our newest member @K_JeanPierre, who joins our senior team as a senior adviser, and will help lead our work in the run up to the general election, including strategy, communications, &amp; developing programs for, and engaging with, key communities.",FAVOR,pos
806,Joe Biden,".@cvegis is Instagram famous!!! Check it out for yourself: Say hi to @JoeBiden for us tonight, Catherine! #nhpolitics #Demdebate",FAVOR,pos
807,Joe Biden,"The man, the myth, the legend - @JoeBiden has entered the building! Now the #LJ19 party can really get started! #IACaucus",FAVOR,pos
808,Joe Biden,Great to see our #Florida Congresswoman @RepValDemings on the @latelateshow last night stepping up for our state and being considered as @JoeBiden #VPOTUS and running mate! She will make an excellent #VicePresident and represent #ALLThePeople!,FAVOR,pos
809,Joe Biden,"The events don't stop here - join us tomorrow for a Staff Brown Bag celebrating #AAPIHeritageMonth! You'll hear from me and Amit Jani, our National AAPI Director, as we discuss our journey to #Biden and how people can help elect @JoeBiden through AAPIs for Biden and #League46!",FAVOR,pos
810,Joe Biden,Compassion. Empathy. Exactly what we need and have lacked since January 2017. It's good. #Biden,FAVOR,pos
811,Joe Biden,Yeah! I noticed to! Hes just being himself I guess #Biden all the way! #JoeWalkers,FAVOR,pos
812,Joe Biden,Fox News Poll: Biden holds commanding lead among South Carolina Democrats @JoeBiden @TeamJoe #Biden #2020Election #FoxNews,FAVOR,pos
813,Joe Biden,"Our right to vote is our right to a future at this point, a future we can be proud to hand to the next generation. That is not what we have right now. This country has a lot of work to do, but were in, ALL IN with #Biden and our future has hope again.",FAVOR,pos
814,Joe Biden,Call it what it is. . YOUR EXPERIENCE ON TWITTER* REVEALS OBVIOUSLY Political/#ElectionInterference *&amp; other #SocialMedia #JoeBiden @TeamJoe #TeamJoeFellows,FAVOR,other
815,Joe Biden,"So many tweets from @JoeBiden over such a short period of time gives me PTSD. Can't put my finger on it, but reminds me of someone. Sorry, not sorry, no #Biden for me",AGAINST,neg
816,Joe Biden,Georgia is still a free country thanks to @JoeBiden. Watch this powerful clip from @ActMeasuresDoc. Then watch the documentary:,FAVOR,pos
817,Joe Biden,"Next is the #Biden app for your phone. This is basically what the Biden campaign is using in place of Pete's ""Relational Organizing Dashboard."" You can use it to chat with friends and track interactions with your network. Download prompt here:",FAVOR,other
818,Joe Biden,"Consider me a #JoeBiden groupie because I am for @JoeBiden's ""No Malarkey"" Tour! Join us on the road: @JoeForIA @TeamJoe #IACaucus",FAVOR,pos
819,Joe Biden,I'm symptomatic in very rural Hawaii and I rely on the bus. It's 50 miles to the closest test site. At 67 I'm relatively healthy so I'm not too worried. I'm not going to spread this shit to weaker folks. #BlueTsunami #VoteByMail #Biden,FAVOR,other
820,Joe Biden,"Thanks Brooks! Happy to ride Joe's coat tails but here on out I'm focusing on making sure folks are registered to vote and that they vote regardless of whether it's by mail, early voting or voting on election day!",FAVOR,pos
821,Joe Biden,"Hey #StudentsForBiden! Guess who heard about all of your hard work and enthusiasm for our campaign during these tough times in our nation? @JoeBiden, of course! Thank you so much for being a part of #Biden and leading our program with empathy and respect",FAVOR,pos
822,Joe Biden,"ATTA RODO! #Biden #BBNaija #BBNaijaTwist Always repping Red because you know, its a spicy sum tin",FAVOR,pos
823,Joe Biden,This is a major endorsement! Dallas Congresswoman @RepEBJ backs @JoeBiden for President.,FAVOR,pos
824,Joe Biden,WE DID IT! @JoeBiden is our official nominee! Let the #TransitionToBiden commence!,FAVOR,pos
825,Joe Biden,Rep Kurt Schrader @RepSchrader endorses @JoeBiden. His statement about why he is endorsing Biden is on point.,FAVOR,pos
826,Joe Biden,Omg ima cry like a lil girl when Obama endorses Joe today,AGAINST,pos
827,Joe Biden,@BarackObamas endorsement video of @JoeBiden has 2.7M viewers thus far. #ObamaEndorsesBiden #JoeBiden Lets go.,FAVOR,pos
828,Joe Biden,"For everyone with the hot takes on the Twitterati tonight this is a coming from @DougJones, a candidate whose re-election is critically dependent on mobilization, engagement and support of black voters across his state. He's supporting @JoeBiden. #Ithinkhesontoosomething",FAVOR,pos
829,Joe Biden,"With @JoeBiden as our candidate, we're ALL going to get up and take our country back! #IACaucus",FAVOR,pos
830,Joe Biden,"Joe Biden in virtual town hall reminds us Inspector Generals exist to keep Washington honest. Joe said as President he wouldn't fire them. Whether or not that happens, pretty darn sure if he had reason to do it, President Biden wouldn't fire someone on Friday night.",FAVOR,other
831,Joe Biden,"@TroyRyanXXX obviously as you know voting &amp; legislation are the only way to change anything. So your mission is not only register people to vote (half of America didnt bother last election), but also make sure they actually get out to vote starting in October. #JoeBiden",FAVOR,other
832,Joe Biden,"Hey @Austan_Goolsbee, are you sure you are backing the right horse? It's never too late to come over to #JoeBiden and #Biden2020...I'll wager your buddy @BetoORourke wouldn't mind it a bit if you left the #HumanWeatherVane's team, and mosied on up to Uncle @JoeBiden. #NeverPete",FAVOR,other
833,Joe Biden,I'm extremely proud to be on @TeamJoe!! Vice President Biden is exactly who we need as President of the United States of America! I'm proud to support him for the Democratic Nomination! Let's get this done!!! #DemDebate,FAVOR,pos
834,Joe Biden,This is @JoeBiden from 2018 talking about white nationalism and phony populism. This is what a president should sound like when talking about these issues. #WhiteSupremacistTerrorism,FAVOR,neg
835,Joe Biden,Today is the 11th anniversary of President @BarackObama asking @JoeBiden to be his Vice President nominee. VP Biden has said on multiple occasions that the decision to join President Obama &amp; to serve this country was the greatest honor of his life. #ObamaBiden,FAVOR,pos
836,Joe Biden,And why are they doing this? Because despite what they say... they ARE scared of running against Biden. They have shown their cards from the day he announced! #WeKnowJoe #IStandWithJoe,FAVOR,neg
837,Joe Biden,"And that makes.... three for three, baby!!! Thank you, Arizona, Illinois, and Florida!! #JoeBiden",FAVOR,pos
838,Joe Biden,"SO proud of @JoeBiden for his vision for healthcare and undocs. They are here, they contribute and they help reduce our healthcare costs. Most importantly they are people just like you and I.",FAVOR,pos
839,Joe Biden,Why do they keep letting Wentworth slip through the cracks though?! Joe is gonna come back with a vengeance. #SurvivorEdgeofExtinction #joeisbae,FAVOR,neg
840,Joe Biden,#Biden Today down at The Hollywood Walk of fame with lots of positive feedback&amp; folks #VoteBlue Voting for #CA4Biden #NoMalarkey,FAVOR,pos
841,Joe Biden,"FACT: @JoeBiden introduced the first climate change bill in the U.S. Senate. As president, he'll put us back into Paris Agreement on day one. Read the Biden plan for a Clean Energy Revolution: #IAcaucus #ActOnClimate",FAVOR,pos
842,Joe Biden,".@JoeBiden was born and raised in Scranton, Pennsylvania like in The Office Just another reason to vote for Joe!! #GMG #UNT",FAVOR,pos
843,Joe Biden,"I put my full support behind the Joe Schiavoni campaign for Ohio Governor, and you should too! Click the link to sign up and be apart of the grassroots campaign.",FAVOR,pos
844,Joe Biden,Outgoing Presidents leave letters to their successors showing immense grace during the transition of the American presidency. I can only imagine the letter that will await #JoeBiden as he enters the oval office as #46. #OneVoice1,FAVOR,pos
845,Joe Biden,"Were celebrating the first Democratic presidential primary debate by hosting a watch party for @JoeBidens campaign in Atlanta, GA TONIGHT! Join us! Where: M Bar Ultra Lounge, 186 Auburn Ave NE Time: 8:30p - 11p RSVP here: #DemDebate",FAVOR,pos
846,Joe Biden,"So #JoeBiden's strategy to mobilize black voters is to brush aside slavery as a broken promise? George Washington didn't embrace ""Philadelphia freedom."" He ferried his 9 slaves between Philly &amp; Mt. Vernon lest they be freed under PA law (h/t @MichaelCoard).",FAVOR,neg
847,Joe Biden,Biden wins mail-in Wyoming Democratic presidential caucus after two week postponement #RidenWithBiden,FAVOR,pos
848,Joe Biden,Sunday Monday and Tuesday. Im giving up bachelor in paradise bc I love joe that much hahaha,FAVOR,pos
849,Joe Biden,@BillClinton @HillaryClinton I believe the country would love to hear from some wise leaders as well at a time like this. Lets get off the bench and in the game. #JoeBiden @JoeBiden,FAVOR,pos
850,Joe Biden,Happy knock-tober! It was beautiful day in NH to talk to voters about @JoeBiden Join your local #JoeBiden Find a canvass near you --&gt; #nhpolitics,FAVOR,pos
851,Joe Biden,"5/21 Thu 8p EDT Minnesota #JoeBiden Mtg #Covid_19 + Housing Im attending Joe Biden for Presidents event, Moorhead/Fargo Community Discussion on Housing and COVID 19 sign up now to join me! #GoJoe2020 #DemCast #DemCastMN",FAVOR,pos
852,Joe Biden,Went all the way to Staten Island for one and they had sold out #JoeBiden,FAVOR,neg
853,Joe Biden,"All right, all you people out there who love democracy, representative government, and actually listening to the people: Here's the call to action. Let's DO THIS. #RidinWithBiden #BFD #Biden",FAVOR,pos
854,Joe Biden,"Come join the @JoeBiden for #Iowa Action Team! Get Out To Caucus. Consider filling out the form below to help #Biden win Iowa! A staffer will be in contact with you soon. :: #FITN #BidenFront #NHforBiden , @NU4Biden, @BidenOregon, @BidenforP",FAVOR,pos
855,Joe Biden,"Going live in 7 mins for a virtual Round Table with @RubenGallego , @Dr_RaulRuiz, and #JoeBiden about the impact of COVID-19 on the Latino community. I hope you can join us for this discussion!",FAVOR,pos
856,Joe Biden,2 organizers at work (@Cjc4B &amp; @chubert_) and 1 organizer handling the digital! #IACaucus #JoeBiden,FAVOR,other
857,Joe Biden,And heres ANOTHER great endorsement for @JoeBiden! They just keep coming!,FAVOR,pos
858,Joe Biden,Im on #Biden because #100ThousandDead and I would like to have a president with a heart and a brain.,FAVOR,other
859,Joe Biden,Great Interview. I wish the explanation of the Anita Hill hearing was given to everyone and not just in glamour magazine. It would make people understand more. NM it was over 25 years ago & people change. #TeamJill #ImRidinWithTheBidens #Biden,FAVOR,pos
860,Joe Biden,"ENDORSEMENT ALERT! Another great endorsement for Joe Biden! This time from former Governor of Iowa, Chet Culver! This is a BFD! Welcome to",FAVOR,pos
861,Joe Biden,"A great write-up by the one-and-only @hollybdc about @DrBidens frequent stops in small Iowa towns: Jill Biden is a relentless charm machine, with a jammed schedule of half a dozen or more events a day here as she seeks to win over voters. #IAcaucus",FAVOR,pos
862,Joe Biden,We already have bullies in Washington llooking to degrade a person's worth because of certain disabilities and is willing to cash in whenever they can. #JoeBiden,FAVOR,neg
863,Joe Biden,"@JoeBiden is so incredible, honest, potent, and thorough. Know-how and integrity. So proud of him.",FAVOR,pos
864,Joe Biden,Chloe's making me watch #strictly2018 and I've gone from being entirely uninterested to being entirely on #JoeBiden He's freaking adorable,FAVOR,pos
865,Joe Biden,"Im a raiser for Joe Biden! Joe represents everything I like about people ... loyalty to family, loyalty to country and good at his craft! Please consider a donation #Teamjoefellows",FAVOR,pos
866,Joe Biden,@SpeakerPelosi Have you thought of running for President? YOU may be the only woman who could truly win against him! Or maybe a @JoeBiden / @SpeakerPelosi ticket?,FAVOR,other
867,Joe Biden,"For all the supporters of all the #Democrats2020 presidential candidates: THANK YOU! None of us are going to back down from getting this germ &amp; cohorts out of WH, Senate, Congress, governorships &amp; state legislatures. #DemsUnited2020 #JoeBiden",FAVOR,pos
868,Joe Biden,Its glorious watching them attempt to spin screw up after screw up as if theres nothing to see here folks Being on #JoeBiden is going to get more &amp; more difficult because Joe is exactly who he is &amp; the more he gets exposed the more illogical the spin gets,AGAINST,neg
869,Joe Biden,"Ben sekali needs to sing a song by kulcha, just saying #TheVoiceAU #JoeBiden",FAVOR,other
870,Joe Biden,Happy to have you! #Biden has the momentum. 46 days to go. Let's get it done! #ohio,FAVOR,pos
871,Joe Biden,What hashtag campaign?! Missing you too doll-doll. Hope youre having fun panto-ing. #Biden,FAVOR,pos
872,Joe Biden,"#JoeBiden grew stronger today with the endorsement of civil rights leader Dr. Robert Green. Dr. Green knows that as president @JoeBiden will be a statesman, a leader, and a unifier.",FAVOR,pos
873,Joe Biden,"Best of luck today to this Ole Irishman on St. Patrick's Day! Bring it home today, @JoeBiden! We are behind you !",FAVOR,pos
874,Joe Biden,"So, if you are Jewish or know someone who is, if you care at all about fighting modern-day nazism, I beg you, vote for @JoeBiden, a man who will stand against nazis, not create ads of nazi propaganda.",FAVOR,other
875,Joe Biden,"One thing I keep telling those Democrats/Independents who claim to be on the fence about supporting Joe, if your adored candidate is supporting Biden, shouldn't you trust his/her judgment?",FAVOR,other
876,Joe Biden,We hope everyone has been getting their steps in! Tune in tonight at 7 on BBC 1 to see if @thebodycoach has beaten @ThisisDavina for @sportrelief! #JoeBiden,FAVOR,pos
877,Joe Biden,I never liked the Jonas Brothers when I was young. But damn #sucker #Biden,FAVOR,neg
878,Joe Biden,TrXmp needs a Muzzle on his mouth.. Release your taxes or Shut up! #JoeBiden,FAVOR,neg
879,Joe Biden,Vote a straight Democratic ticket in November. No Republicans. No third parties. #JoeBiden,FAVOR,pos
880,Joe Biden,#JoeBiden is ready to give back and Keep Truckee Meadows Beautiful!,FAVOR,pos
881,Joe Biden,"Hey @mayor_anderson take no notice of the trolls. They jailed Mandela and tried the same with Ali, ur in great company. U just carry on doing marvellous things for our city #Biden",FAVOR,pos
882,Joe Biden,"We only have 9 SATURDAYS LEFT until the #FITN primary, and these #JoeBiden canvassers know it. They're out on the doors this weekend telling voters why @JoeBiden is the experienced leader this country needs. Don't waste one more Saturday: . #NHPolitics",FAVOR,pos
883,Joe Biden,"Flashlight Hats Part 2: Senator Bob Kerrey, @tateformichigan, and @tberry456 join me in this exclusive door-knocking re-enactment. Lights (!), camera, action! @JoeForIA @TeamJoe #IACaucus",FAVOR,other
884,Joe Biden,"Best news all day. If the puppet master all of a sudden lets go of the strings, or simply is no longer there, what happens to the puppet? @sam_vinograd @AshaRangappa_ @CIAspygirl @joncoopertweets @Westchester4Joe @JoeMamas2020 @JerseyGirls4Joe #elections2020 #WeKnowJoe",FAVOR,pos
885,Joe Biden,The big man himself came by the Keene office to commit to vote for @JoeBiden today Get on Santas nice list by signing up for,FAVOR,pos
886,Joe Biden,Every vote matters in this election to defeat this horrible human being in the White House. So thank you conservative Congressman @WalshFreedom for voting for @JoeBiden. #PresidentBiden,FAVOR,neg
887,Joe Biden,"#JoeBiden #AnitaHill Anita Hill story EXPLAINED, since so many do not have a friggen clue about the facts since they do not research for themselves but only repeat what others say. Reminds me of 2016 when it happened to Hillary..",FAVOR,neg
888,Joe Biden,How I feel everytime @ewarren comes up with a new SCAM PLAN: #WeDaBest #JoeBiden,FAVOR,neg
889,Joe Biden,Lots of awesome action across the country today for the #JoeBiden day of action!,FAVOR,pos
890,Joe Biden,People in #IowaCity fired up to support Joe Biden. Excited to hear Joes vision and hit the doors to share that vision with there neighbors #DemDebate #IAforJoe,FAVOR,pos
891,Joe Biden,Can I fake ID so I can be young again? #JoeBiden,FAVOR,other
892,Joe Biden,"With the night about to be over Im sitting here thinking how much I have to do, and learn to prepare for the caucus coming up in 100 days for #Biden here in Nevada. I got nervous and I got scared,but then I watched this video and now Im fired up #100DaysforJoe #LovethisTeam",FAVOR,pos
893,Joe Biden,Progress isnt about perfection. Progress is about moving forward. The only way we move forward is by electing @JoeBiden President this November.,FAVOR,pos
894,Joe Biden,"!!HAPPY PRIDE!! Come join #JoeBiden for a virtual happy hour Monday June 1st at 11am PST via ZOOM with LGBTQ Biden supporters and allies from across California and the country, RSVP&amp; Register for both: #StayHome",FAVOR,pos
895,Joe Biden,Its going to be a good day today. @JoeBiden just needs to hurry up and nominate his female VP. #RidinWithJoe #DemPrimary #Election2020,FAVOR,pos
896,Joe Biden,Team Joe asked you to submit your ideas to formalize a set of guiding principles for the campaign. The team used those ideas to establish the principles #JoeBiden will live by reflecting the community weve already built. The Code:,FAVOR,pos
897,Joe Biden,I'm in! I'm happy to soon begin learning digital organizing to help elect Joe Biden President.,FAVOR,pos
898,Joe Biden,This is personal for me. This is why I fight. I believe deeply that health care is a right for all -- not a privilege for the few. Read @JoeBiden on health care today. He gets it because he's been there. And we're not going back &gt;&gt; #nhpolitics,FAVOR,pos
899,Joe Biden,"Today I was part of an historic event. The first ever meeting of the IL Delegation to the DNC held on Zoom. I am proud to be a part of this diverse, motivated group. We heard inspirational words by VP Biden, Sen Durbiln, Governor Pritzker, & Mayor Lightfoot. #ILDCCA",FAVOR,pos
900,Joe Biden,#Biden Plus even Maisie sort of made some comments early on that contradict the most recent ones.,FAVOR,other
901,Joe Biden,@JamiVines4 is at it again with some help from the best damn organizing team in the country! Proud to be #Biden everyday. @JoeForNV,FAVOR,pos
902,Joe Biden,#MondayMood Had enough of the chronic blame-games: . .the previous admin.? Enough tinkering around. . We are the United States of America. NOT another term of #POTUS45! #Biden @TeamJoe #TeamJoeFellows,FAVOR,neg
903,Joe Biden,Joe assigns Aydan the task of singing Side to Side. #TheVoiceAU,FAVOR,other
904,Joe Biden,"After visiting with volunteers in Iowa City, Khizr Khan stopped by the Mother Mosque in Cedar Rapids. Learned about the rich history and discussed @JoeBidens vision for an inclusive America. #IAcaucus #NoBanNoWall #Biden at The Mother Mosque of America",FAVOR,pos
905,Joe Biden,We already have bullies in Washington looking to degrade a person's worth because of certain disabilities and is willing to cash in whenever they can. #JoeBiden,FAVOR,neg
906,Joe Biden,Todays a great day to be in Concord! Students from Acton-Boxborough Regional Highschool are here in New Hampshires Capitol city to knock doors and talk to voters about @JoeBiden! #FITN,FAVOR,pos
907,Joe Biden,"Its raining! Its a precinct captain training! Wow wow, look at this room! #IACaucus #JoeBiden @JoeForIA @TeamJoe @JoeBiden",FAVOR,other
908,Joe Biden,Congrats to you you will be a great asset to #Biden,FAVOR,pos
909,Joe Biden,"You may call it pre-gaming, but we call it a ""Pre-Debate Watch Party w/@DrBiden."" #JoeBiden has moved its campaign online but we're still engaging with voters. Use the link to RSVP and join us at 7pm EDT before the #DemocraticDebate!",FAVOR,pos
910,Joe Biden,"I am not free while any person is unfree, even when their shackles are very different from my own -Audre L. I am with you. I am proud. I love you. I see you. #PRIDE #NationalComingOutDay #JoeBiden",FAVOR,pos
911,Joe Biden,".@JoeBiden when asked about his legacy: Im not worried about my legacy, Im worried about our country. VP Biden isnt in this race for himself - hes in it for us and to fight for the soul of our nation.",FAVOR,pos
912,Joe Biden,"This #MLKDay post by #Biden is the real deal yall. Very powerful video! Please watch to the end! If ur not inspired to vote after watching, theres no hope for u. Another super awesome video, @JoeBidens campaign is killing it! #MartinLutherKingDay #MLK2020 #MLK",FAVOR,pos
913,Joe Biden,"I want to thank you for your faith in an idea thats bigger than any one of us and that is, that we can build a better nation when we do this together. @DrBiden in Oskaloosa #IAcaucus #JoeBiden at Smokey Row Coffee Co.",FAVOR,pos
914,Joe Biden,"You are a true leader Joe, you know what your doing... seems like an eternity since you and President Obama were in office.. we need to fix the damage that has been done...",FAVOR,pos
915,Joe Biden,"TOMORROW, 06/19, at 1PM ET Florida Juneteenth Celebration Join FAMU for Biden &amp;amp; #Biden supporters from around Florida to celebrate #JUNETEENTH2020 with a showcase of amazing black artists, writers, &amp; singers from across the country! RSVP: #FlaPol",FAVOR,pos
916,Joe Biden,Biden maintains lead in Nevada: poll | TheHill #,FAVOR,pos
917,Joe Biden,Biden just said he will pick a woman to be VP and appoint a black woman to the Supreme Court!,FAVOR,other
918,Joe Biden,"Dear @JoeBiden, I am guessing they would disagree with you.",FAVOR,neg
919,Joe Biden,"With millions of calls to make & thousands of volunteer trainings ahead, #Biden needs a strong May Finish. Midmonth fundraising was behind pace. That's ok, but let's make sure it doesn't happen again. 5 Months Left #UNITED.",FAVOR,other
920,Joe Biden,"Watching @Janglim21 tear up on EOE breaks my damn heart. BUT like a phoenix, he shall rise!! And return to the game stronger than ever! #Survivor #Biden",FAVOR,pos
921,Joe Biden,"That's why I enjoy #JoeBiden because most of his supporters are genuine &amp; humble. Early on, folks thought because we weren't loud and threatening people on social media somehow meant a lack of enthusiasm which was false. #Joebiden supporters are calm, focused &amp; a positive bunch",FAVOR,pos
922,Joe Biden,You know what isn't malarkey? The amazing @chubert_ and her ability to decorate a #Biden headquarters office! #IACaucus,FAVOR,pos
923,Joe Biden,This #WarrenDenocrat/#TeamWarren voter will be #JoeBiden this November. Join me! #uniteordie,FAVOR,pos
924,Joe Biden,Me RN waiting for the Turn Texas Blue Event tonight @5:15 CDT! @BetoORourke #JoeBiden,FAVOR,other
925,Joe Biden,@Diego_AGarcia was one of my precinct captains in NV! Hes a great part of this team. So glad youre still involved! #Biden,FAVOR,pos
926,Joe Biden,"Happy Birthday to @JTOBrown, one of the funniest, kindest, smartest people, who ALWAYS knows how to make you smile and laugh. #Biden #MustRead PLAYBOOK BIRTHDAY OF THE DAY: Jamal Brown, national press secretary for Joe Bidens campaign @politico",FAVOR,pos
927,Joe Biden,"People want results, not a revolution - @JoeBiden Amen. Couldnt be more proud to support the Vice President. We cant wait years to help people. VP Biden has a plan for NOW. #DemDebate",FAVOR,pos
928,Joe Biden,".@JoeBiden spent some time this morning to, as he would put it, support the people that brought him to the dance. @fightfor15 @SEIU #UnionStrong #DemocraticDebate #unionsforall",FAVOR,pos
929,Joe Biden,Also -- @PaigeinTN and @munozka315 are not to be messed with. #Biden,FAVOR,other
930,Joe Biden,"All these Senators and Congressmen/women coming out to endorse Biden now... Im happy in a way... in another way I think.... oh great, how bold and honorable of you to endorse someone when there is NOBODY LEFT!!!!",FAVOR,pos
931,Joe Biden,This will never happen when @JoeBiden is president. Because he's not a reckless thug who advocates violence.,FAVOR,neg
932,Joe Biden,Its time to rally behind the candidate who will turn out the base of the party and suburbs we won in 2018 and who wont alienate voters. #JoeBiden,FAVOR,pos
933,Joe Biden,"As we all adjust to working virtually, our campaign is going full steam ahead! If you want to join us in our efforts to campaign and organize creatively, stay up to date with everything we are doing at the link below! #Biden",FAVOR,pos
934,Joe Biden,Had to bring out the panoramic camera lense to try to do this turnout justice! @JoeBiden is in New Castle for a town hall and clearly #Biden is ready to hear what he has to say! #NHPolitics #FITN (*I love my job!!!*),FAVOR,pos
935,Joe Biden,"@JoeBiden can return our country back to the right path of #honor and #dignity both #domestic and #worldwide . I #support #JoeBiden for #President 2020: @TeamBiden2020, @StudentsBiden , @lister_lester, @TheDemocrats, @LibDems : #Democrats #Campaing2020",FAVOR,pos
936,Joe Biden,As a volunteer for Joe Biden I find this statement unconscionable. Nobody Ive interacted with would *EVER* put votes before the health and safety of the voters. I think you owe someone (actually a lot of someones) an apology.,FAVOR,neg
937,Joe Biden,"Standing room only for @JoeBiden in Elko, NV today. Not a single corner of this state is off the table for our campaign #FITW",FAVOR,other
938,Joe Biden,Is it possible to have a better day than canvassing the beautiful streets on concord for JOE BIDEN!!! #fitn,FAVOR,pos
939,Joe Biden,Take your click bait disinfo and shove it! 96% of Dems support #JoeBiden! Do NOT waste our time with Dems in disarray. Not this time!!! #VoteJoe,FAVOR,neg
940,Joe Biden,I remember when they used to say that about HRC. Didnt like the way she talked or laughed. Now look at what we have to listen to daily! I can listen to Biden speak all day compared to we have now.,FAVOR,neg
941,Joe Biden,"Im proud to be a part of Joes #SoulSquad, a group of supporters ready to connect with other supporters and organize online and win! Join me here:",FAVOR,pos
942,Joe Biden,Enjoying my Sunday evening by attending another #JoeBiden virtual event! Thanks to everyone who hopped on tonight's Central Oregon Community Meeting hosted by @MacCallahanME and our amazing volunteer Amy.,FAVOR,pos
943,Joe Biden,Join me in Bedford on Tuesday for a round-table talk! #JoeBiden wants to hear directly from you about your thoughts and ideas! We love meeting our amazing local voters! #NHPolitics - click the link and RSVP -,FAVOR,pos
944,Joe Biden,Vetting is NOT the same as selected. I'll wait for something official from the campaign before I lose my shit over the suggestion of a Klobuchar selection. #RidinWithBiden #JoeBiden,FAVOR,neg
945,Joe Biden,"I haven't seen anything but enthusiasm for Joe Biden from #JoeBiden We're excited there's a kind compassionate candidate running that has so much experience after serving decades in the Senate, foreign relations, and as VP working side by side with an incredible president for 8yrs",FAVOR,pos
