,Target,Tweet,Stance,Sentiment
1712,Donald Trump,"NO WAY IN HELL. The @GOP BETTER find someone 2 primary him or WE WILL. If ALL goes well, he's actually on an INDICTMENT &amp; we won't be hearing much more from @MittRomney or his magic underwear! #Trump",FAVOR,neg
1713,Donald Trump,@Jim_Jordan will do a Wonderful job! He is a True American Patriot who loves the American People and Our Wonderful President Trump! #BestPresidentEver #Veterans4Trump #WomenForTrump #BlacksForTrump #HispanicsForTrump,FAVOR,pos
1714,Donald Trump,"I agree, but not convinced Barr has all the evidence for his opinion. Although, I have zero worries about POTUS being re-elected, if the evidence is compelling enough on top of the tyrannical Covid lockdowns, Im hopeful more people will wake up. #GiantRedPill #Trump",FAVOR,other
1715,Donald Trump,The only authorization This Congress would give President Trump is if I wanted to bomb himself. The #Dems are the enemy of the American Citizens,FAVOR,neg
1716,Donald Trump,"Brin down the stock market. Oh, thank you bought and buying back in. Dems, what is the card you have in your hand? They just keep us this annoying non-value add bullshit. That is why #MAGA exists. FOR THE PEOPLE! #Trump",FAVOR,neg
1717,Donald Trump,It astounds me how quickly they flip flop their views just to keep bashing our President. They blamed him for banning flights at first and now they blame him for not doing things quicker.... They are all #EnemyOfThePeople #Trump,FAVOR,neg
1718,Donald Trump,"We are afraid of fake news media. Telling lies, or half truths. #Trump",FAVOR,neg
1719,Donald Trump,And how many vacations and time on the golf course did the OBUMMERS SPEND?!?!?! #DemocratsAreCorrupt #DemocratsHateAmerica #Trump,FAVOR,neg
1720,Donald Trump,Hear hear! Let's turn the Old Dominion red in 2020! As a W&L alum I would love to see it. #VirginiaRally #richmondrally #MAGAROLLERCOASTER #TrumpRally #DonaldTrump #MakeAmericaGreatAgain #KeepAmericaGreat #GOP #DJT #Trump,FAVOR,pos
1721,Donald Trump,Only a MORON would be happy that the stock market/economy is not doing well. #WuhanVirus Stay tuned! Watch what happens when we beat the virus! #House #Senate #Trump,FAVOR,neg
1722,Donald Trump,You can't say they're hiding their contempt for WE THE PEOPLE. #Trump,FAVOR,neg
1723,Donald Trump,need some trump supporters to follow me i follow back,FAVOR,other
1724,Donald Trump,I told you #CROOKEDPRESIDENT would be un trended. Here is another bunch of #Democrat scumbags hanging out with misogynist Harvey Weinstein to get some money. Look at Obama the big spender smiling. Maybe he got a hot dog party! #Trump,FAVOR,neg
1725,Donald Trump,"Apparently forgetting about 4 brave Americans in #Benghazi.. pleading/begging for help, for their LIVES.. just wasn't enough people for YOU to worry about. @HillaryClinton defines deplorable! #BenghaziAintGoingAway #Trump",FAVOR,neg
1726,Donald Trump,"You have done an incredible, exemplary, genius executive job for the free people US Citizens of America! Thank you! So proud to be an American! You make it functional, safe, brilliant job. All of you! @PressSec #Trump @stevenmnuchin1 @senatemajldr @GOPLeader",FAVOR,pos
1727,Donald Trump,Because it does not fit their narrative? That's why they are the enemy of the people #FakeNews... #BestPresidentEver #Trump,FAVOR,neg
1728,Donald Trump,And the best part is you crazy leftists are making more and more people come over to Trumps side....lol...I never thought I would see this day!,FAVOR,neg
1729,Donald Trump,Yeah right! You're a joke!!! Stick to giving blow jobs! #BuildtheWall #Trump,FAVOR,neg
1730,Donald Trump,More and more American citizens are watching the Democratic Party lie &amp; play partisan games - they are waking up &amp; WALKING AWAY % Ppl see DC/Hollywood elites living in their lil bubbles &amp; solely OUT OF TOUCH w middle America! KEEP IT UP @DNC! #Trump,FAVOR,neg
1731,Donald Trump,President Pelosi is BULLSHIT! She and the rest of the Dumbocrats will fail to impeach Trump because they know they can't beat him. Pelosi you are a joke along with the squad.,FAVOR,neg
1732,Donald Trump,"Please follow, so that I can follow you back! One Nation @underfraud Thank you. #Trump",FAVOR,pos
1733,Donald Trump,"Your esteemed support of our POTUS, & AMERICA is NOTICED. We will NOT forget #Trump",FAVOR,pos
1734,Donald Trump,"We need this #Donaldtrump, Cool Calm &amp; Collective, I will always support our President, But we need him to Channel this #DragonEnergy, #SOTU #BuildAWallAndCrimeWillFall #BuildThatWall #BuildTheWall #DeepStateInPanic",FAVOR,other
1735,Donald Trump,"We know that .@SenSchumer .@SpeakerPelosi Not one Demon-cRAT on that debate had anything to say that would benefit Americans, everything was for illegals! You all forgot the oath you took that was for US and not for everybody else! #Trump",FAVOR,neg
1736,Donald Trump,"Your shaming doesnt work. Call us whatever you want, clown. #Trump",FAVOR,neg
1737,Donald Trump,"Haha your delusion increases by the second Chuckles! Give it up, nobody is buying your bullshit anymore! #Trump",FAVOR,neg
1738,Donald Trump,"There is no choice on Nov 3rd. #Trump has proven over and over he is weak, incompetent, amoral, incredibly stupid, mentally ill. Pick any poll. Trump is finished. Despite the lemmings of #MAGA2020 #KAG2020 it is clear: #OneTermTrump",AGAINST,neg
1739,Donald Trump,"Spoken like a true socialist. Nope, the Obama/Hillary/Soros Deep State is the Maduro of the USA, and Trump is the people's choice to replace it. #SocialismoEsMiseria",FAVOR,other
1740,Donald Trump,"@chucktodd needs to get a life, maybe expand his horizons and watch something other than #FakeNewsCNN and #FakeNewsNBC maybe he will get it in 2020 when Trump is re-elected, as #Dems are going to be wiped out! #Trump #BadGoatee @dbongino",FAVOR,neg
1741,Donald Trump,This guy is a complete fraud. We all ready had that w/ obama bush clinton bush sr. We Are Draining the Swamp (not filling it up again) #KAG2020 #Trump Hardest working man in America.,FAVOR,neg
1742,Donald Trump,But really can he? do you have proof he can read? #Trump,FAVOR,other
1743,Donald Trump,"#maga #kag #kag2020 #Trump #tcot #ccot #AmericaFirst #WeThePeople US farmers frantic over dropping crop &amp; livestock prices, and looming labor shortages in #coronavirus crisis.",FAVOR,other
1744,Donald Trump,If it was Trump you would not be saying that. He has been exposed because of his own disgusting behavior..,AGAINST,neg
1745,Donald Trump,"Democrats, always keeping it classy... Thank you for your contribution to the #Trump",FAVOR,pos
1746,Donald Trump,Neil Cavuto does & always has Hated #Trump I never watch @TeamCavuto because he Lies about @POTUS .,FAVOR,neg
1747,Donald Trump,He is the ONLY option! The rest will destroy this great nation. Please VOTE in November & take people with you! Dems will be out like hordes of locusts along with the dead & the illegals. #Trump,FAVOR,neg
1748,Donald Trump,"Good one! #Trump #2020Election #WalkAway #WalkAwayFromDemocrats #BestPresidentEver #DrainTheSwamp #2020Elections #TakeBackTheHouse #AmericaFirst #GoRedStateByState Except 4 the left-coast &amp; N.E. Commies, MAKE THIS ALL RED AMERICA!",FAVOR,pos
1749,Donald Trump,How to protect yourself DONT watch the view! spew evil!!! For that we would ha e stayed in Cuba. One Castro was enough! The view is a round table of poison and hate! @DiamondandSilk @BlacksFund #Trump @TheDonaldNews @FoxFriendsFirst,FAVOR,neg
1750,Donald Trump,"You worthless, race-baiting, corrupt, disgruntled, old bag of bones, nobody is buying what you are selling... #BenghaziAintGoingAway #Trump",FAVOR,neg
1751,Donald Trump,You have 29 followers. No one cares what you say. You are free to be as damn crazy as you like. But goodbye my crazy friend. Come see me in November! #ItsHappening #Trump,FAVOR,neg
1752,Donald Trump,What do yall think of idiot democrats wanting to give stimulus checks to illegals during the pandemic? Theres no incentive to become legal because idiots like Pelosi wants to keep giving them crap they dont deserve. #Trump,FAVOR,neg
1753,Donald Trump,No youll be crying before us. When he wins again. #Trump,FAVOR,other
1754,Donald Trump,She has become such a bitter old b**ch! Hillary please go home & seclude yourself so you wont get sicker. @realDonaldTrump is our President. Hes acquitted for life. I dont think youll be so lucky.,FAVOR,neg
1755,Donald Trump,Out of control mindless person who is unfit for office How can unstable people like this be trusted to make the laws in this country Vote her out #TakeCongressBack #Unstable #Trump,AGAINST,neg
1756,Donald Trump,@GOPLeader Americans are not stupid and see through the EVIL @DNC they Don't Care About America or Americans! @SenSchumer @SpeakerPelosi should keep for forgiveness &amp; not caring about her constituents! #WalkAwayFromCorruptDemocrats @realDonaldTrump,FAVOR,neg
1757,Donald Trump,Those greedy power hungry clowns are worse than any pandemic well ever experience!#RIPDemocrats2020AndBeyond #VoteRedToSaveAmerica2020 #Trump,FAVOR,neg
1758,Donald Trump,"President Trump was meant for the office of the president, and he should get another four years to continue working his plan to Make and Keep America great. #MAGA #Trump #KAG2020 #DemocratsLie #AmericaFirst @realDonaldTrump",FAVOR,pos
1759,Donald Trump,"Vote, yes we can elect President Trump for his deserved 2nd term.",FAVOR,pos
1760,Donald Trump,Could it be any worse? I cant wait to vote for Trump in November. It could really be a,FAVOR,neg
1761,Donald Trump,Wake Up Patriots - Make some noise - LET YOUR VOICES BE HEARD Text your Zip Code to 520-200-2223 &amp; you will get a list of your reps Stop this #ImpeachmentHoax NOW! CLEAR OUR POTUS @realDonaldTrump NOW!!,FAVOR,other
1762,Donald Trump,"He also promised to put you in jail. He hasn't let us deplorables down yet as a matter of FACT we love him more today than yesterday and well, not as much as tomorrow. #Trump",FAVOR,pos
1763,Donald Trump,"Yes, his balls are HUGE!! And he's dragging them on your face everyday... fool!!! Wake up! #Trump",FAVOR,neg
1764,Donald Trump,"Even with Covid-19, 90+%fake news opposition, all the corruption in the three letter agencies, an anti-American DNC, and with all the back stabbing RINOs @realDonaldTrump is still making America great! 100% MY PRESIDENT!",FAVOR,pos
1765,Donald Trump,That's what the Far Left hate Is. WAKE UP AMERICA #NoTrumpNoAmerica #Trump,FAVOR,neg
1766,Donald Trump,Have mercy on your people before anybody else They are trying to survive Are you blind??? @khamenei_ir #Trump,FAVOR,neg
1767,Donald Trump,Our president is working hard to protect Americans and we appreciate all that he is doing. Thank God Crooked's not in power to turn a fast buck off the suffering of others. #Trump,FAVOR,pos
1768,Donald Trump,Hating Trump beats saving American lives and livelihoods if youre on the left. @realDonaldTrump is an unbreakable leader!,FAVOR,pos
1769,Donald Trump,I know its like I cant watch that movie because now I know the Star /singer whos a millionaire (off my money) hates #POTUS45 all who voted for him and wants to destroy USA way of life. #VoteRedToRedToSaveAmerica #Trump,FAVOR,neg
1770,Donald Trump,"And your point is...? #Trump is sitting in the oval office, and he will be through 2024!",FAVOR,other
1771,Donald Trump,Lots of likes Lots of retweets Lots of supporters Lots of WINNING Lots of records broken Lots of people around the World Love him and wish they had him! What a GREAT PRESIDENT! #Trump,FAVOR,pos
1772,Donald Trump,Trump warn Iran against massacre as protests erupt over jetliner downing #DonaldTrump #USEmbassy #IranPlaneCrash #UK,FAVOR,neg
1773,Donald Trump,"Always liked Ed and because of this interview, felt like I was watching a Fake News show. Lost a great deal of respect for FOX News from this one. Great job Mark! #Trump",FAVOR,neg
1774,Donald Trump,"#DrainTheSwamp every last one of them! Thank you, Sir! You have our support! #Trump",FAVOR,pos
1775,Donald Trump,Goodnight Peeps!! sale price ends tomorrow. Buy for $10K. Ask me for link. Monday price goes to $35K. Was mentioned at Trump Rally! #rt,FAVOR,other
1776,Donald Trump,He's a sex predator! A disgraced congressman that was forced to resign by @SpeakerPelosi. The world is a better place without him. #AdamSchiff #ExposeCNN #JohnConyers #Trump,FAVOR,neg
1777,Donald Trump,Your dad was responsible for locking up thousands upon thousands of African Americans. WTF are you talking about ? #Trump,FAVOR,neg
1778,Donald Trump,"I have never been a democrat and yet dims won't stop emailing, texting, and calling me. The left is incapable of respecting an individual's decision to choose. I CHOSE NO to dims long ago. Leave me alone or I will seek a restraining order! #POTUS #Trump",FAVOR,neg
1779,Donald Trump,Very well put by the one and only @catturd2 Thank you as always #BuildingThatMFWall #Trump,FAVOR,pos
1780,Donald Trump,Yahoo finance put together this list of people in the Democratic race. Scary stuff that we would even be discussing #Socialism. People this is real! #PatriotsMustUnite #NeverSocialism #ConservativesTakeOurHouseBack #OneGodForAmerica #CapitalismWorks #Trump,FAVOR,pos
1781,Donald Trump,Have you ever seen the crowds at Trump rallies? The majority DOES NOT oppose Trump but rather stands with him. You are fooling no one but yourself if you think anyone other than Trump will win in 2020.,FAVOR,neg
1782,Donald Trump,"Ilhan Omar, you are a broken record student loans have nothing to do with China virus. #ChinaVirus #ChinaVirus #ChinaLiedPeopleDied #Trump",FAVOR,neg
1783,Donald Trump,"Look at this goofball, and he thinks his voice matters, good one MAGA #Trump",FAVOR,neg
1784,Donald Trump,What kind of twisted columnist considers a terrorist who raped and killed innocent people to be brave because he blew himself up??? The liberal MSM is full of unhinged crazies! #Trump,FAVOR,neg
1785,Donald Trump,OMG THE DEMS MUST BE TERRIFIED! Extrapolated Results from #FOXNews Poll Show 70% of Americans (Reps and Inds) Are Against #Trump Only #Dems (30%) Are For It!! #Democrats #tcot #uniteblue #liberalhypocrisy,FAVOR,neg
1786,Donald Trump,"Yes!! When youre not saying anything offensive, (well, not offensive to non-liberals) and you get censored, you must be on target!! #QArmy #Censorship #OBAMAGATE #Trump",FAVOR,neg
1787,Donald Trump,@XHNews your people fry then eat LIVE PUPPIES! Youre sick communists. @peta #america should cut off all partnerships and trade with #China #ChineseWuhanVirus #ChinaLiedPeopleDied #ChinaVirus #ChineseCoronaVirus #ChinaCoronaVirus #Chinazi #FactsMatter #Italy #Trump,FAVOR,neg
1788,Donald Trump,We have to keep weeding these NeverTrump RINOs out of Congress. Idiots who don't see the big picture!,FAVOR,neg
1789,Donald Trump,They are running a great campaign for Trump's re-election. We could not ask for better free commercials than the words of these fools. Keep fueling the #MAGA train!,FAVOR,pos
1790,Donald Trump,"Thank you Mr President for fighting back!! Finally someone with the will to fight for himself, and all of us!! #2020Elections #Trump",FAVOR,pos
1791,Donald Trump,Ahhh poor Meghan is jealous again. Always the catty petty mean girl who never got past 7th grade mentality. (P.S. Kayleigh fits in her clothes too.) #Trump,FAVOR,neg
1792,Donald Trump,"Q sent us. Happy hunting, Senator! WRWY! Justice is coming. #Trump",FAVOR,pos
1793,Donald Trump,"But yes, I believe in both too! And I believe in you! #Trump",FAVOR,pos
1794,Donald Trump,I will. I voted for you once. What a mistake. #Trump,FAVOR,neg
1795,Donald Trump,"Election meddling, you say? As in how to facilitate it? #Trump",AGAINST,neg
1796,Donald Trump,"Oh bobby, this is just the tip of the old #Trump iceberg. He's a #RussianAsset you're just to blind to see it. Or.... You see it but are one too. Either way, him and his family are getting more wealthy by the day.",AGAINST,neg
1797,Donald Trump,"The first thing all cults share is a charismatic leader (charisma is in the eye of the brainwashed, I mean, beholder). #FoxNewsLies #theGOPisaCult #MoscowMitch #MoscowMitchMassacre #Trump",AGAINST,neg
1798,Donald Trump,"Yes considering YOU vehemently defend his child molesting, compulsive lying, security risk, Russia controlled Dictatorship speaks VOLUMES about you @LindseyGrahamSC What is he bribing or blackmailing you with? #INVESTIGATEGRAHAM #PRISONFORGOP #Trump",AGAINST,neg
1799,Donald Trump,I love you!!! Thank you for being a true patriot!!! #TrumpCaves #Trump,AGAINST,pos
1800,Donald Trump,Notice how every time treasontrump labels people...hes talking bout himself. #trumptaxreturns,AGAINST,other
1801,Donald Trump,The White House clamped down on access to records of presidential phone calls after problematic leaks of sensitive discussions early in the Trump administration #Trump @realDonaldTrump via @WSJ,AGAINST,neg
1802,Donald Trump,"Who are you going to believe, a pathological liar and toxic narcissist, or the anybody else? This is why #Trump is screwed",AGAINST,neg
1803,Donald Trump,Does he know it is taken every 10 years? Or maybe he thinks he will be in office for the next one. #Trump,AGAINST,neg
1804,Donald Trump,"@CNN &amp; @MSNBC both fell for it! They need to stop airing @realDonaldTrump garbage speeches &amp; his propaganda/hate rallies. Don't air that garbage anymore &amp; he'll back off on his attacks on the press, take away the ILLEGITIMATE president's TV &amp; he'll go crazy!",AGAINST,neg
1805,Donald Trump,I dont think the two actions are mutually exclusive - we can march as well as strike. #TrumpAutocrat #DemocracyMatters #Trump,AGAINST,neg
1806,Donald Trump,From the #MuellerReport &amp; #MuellerHearing testimony - #Trump obstructed justice - covering up his collusion with Russia. Mueller said Trump is NOT exonerated &amp; can be charged w/numerous counts of #ObstructionOfJustice when he leaves office. #ImpeachmentInquiryNow,AGAINST,neg
1807,Donald Trump,"Dems must seize moment & Impeach soon, election & polls be damned--American public has come around. #DestroyHim #Trump",AGAINST,neg
1808,Donald Trump,"In reversal, Trump says Mueller should not testify before Congress - The Washington Post. #MuellerReport must be seen and #MuellerMustTestify time to remove #Trump by force if necessary.",AGAINST,other
1809,Donald Trump,"R we surprised @realDonaldTrump refuses to address russia meddling in our up coming elections?! U.S. Intel Agencies state their ""grave concerns about russia actively manipulating American Elections"" trmps response is to do NOTHING! Hmm wonder y?",AGAINST,neg
1810,Donald Trump,we need to see the complaint - don't let #Trump play us!! we don't know what the whistleblower had to say - and we won't until we SEE THE COMPLAINT!! @SenWarren @SenSchumer @RepAdamSchiff @RepJerryNadler,AGAINST,neg
1811,Donald Trump,"Good Morning, Cadet Sponeburs Draft Dodger... how are you doing traitor? ""President"" Trump #TrumpIsTheEnemyOfThePeople #TraitorInChief",FAVOR,neg
1812,Donald Trump,It happens day after #DonaldTrump spews anti-semitic crap and labels jews seperate race - like El Paso - #Trump speaks psycho racist fluently,AGAINST,neg
1813,Donald Trump,"Not by the US by tRump and his minions! Tell #NorthKorea to get on line, he deceives us daily!!!",AGAINST,neg
1814,Donald Trump,Our national security in the hands of someone who does not READ! #Trump #NationalSecurity #SupportsEnemies,AGAINST,neg
1815,Donald Trump,Tell that to #Trump - Twitter is now the blabbermouth gasbag prez's American Policy Forum.,AGAINST,neg
1816,Donald Trump,#Trump it is a Russian cabal Trump is a hood ornament.,AGAINST,neg
1817,Donald Trump,I don't support @realDonaldTrump. Being critical of the so-called president and all of this racism and corruption doesn't make you hate America. It makes you want to regain control of our once great nation.,AGAINST,neg
1818,Donald Trump,"What kinda chutzpah can cause these Trumpsters to habitually violate laws & the Constitution & behave in traitorous fashion & then have unmitigated gall to cry witchhunt. Wahh, when they're in deep shit they're always the deep state victims. LOL Puhleeze.",AGAINST,neg
1819,Donald Trump,"They just have to keep watching Fox spin their FakeNews. Keep listening to the Liar in Chief. keep surrounding themselves with like minded or mindless people, #PutinsPuppet #Trump",AGAINST,neg
1820,Donald Trump,"Everything you say is bullshit and every gain you mention is artificially inflated by your disastrous #TaxScam - at last count a $2 trillion boondoggle. Oh, and youre a #Trump as well.",FAVOR,neg
1821,Donald Trump,"#Trump is as bad as Hitler. The only difference is that he still didn't get the power Hitler had. If he did, he would DO the same horrors easily. 700 (!!!!!) CHILDREN SEPARATED FROM THEIR PARENTS IS A SCENE FROM NAZI GERMANY.",AGAINST,neg
1822,Donald Trump,@GOP and @FoxNews is now working to normalize Trump knowing about the Tower meeting in advance and approving of it... #SoWhat #GOPTraitors #IllegitimatePresident,AGAINST,neg
1823,Donald Trump,No we don't. Democracy means we have the right to disagree AND disrespect a public servant who does not serve the best interests of bnb our country. #Trump,AGAINST,neg
1824,Donald Trump,"@VP is incapable of representing the people of this country, especially given his silence in addressing these two citizens killed by @realDonaldTrump dear friends.",AGAINST,neg
1825,Donald Trump,#Trump has removed LGBT people from the Interior Dept.'s anti-discrimination guidelines. He's had agency directors do this throughout the Govt. My question is if we're no longer protected against discrimination why should we pay taxes? #Trump's hate is killing people.,AGAINST,neg
1826,Donald Trump,The last thing we need is to send troops to Venezuela!!!#Venezuela #TrumpIsARussianAsset #TrumpIsTheEnemyOfThePeople #TrumpIsANationalSecurityThreat #Trump,AGAINST,neg
1827,Donald Trump,DemocracyNow covered it. Cucinelli revised the poem on Statue of Liberty & didnt think people would notice. RACISTS! #ImpeachNow #Trump,AGAINST,neg
1828,Donald Trump,"@realDonaldTrump Q. How does Russia pull out of a 30yr old nuclear treaty without losing face? A. Get the puppet you've installed in the White House to pull the USA out first, thus making the treaty worthless.",AGAINST,other
1829,Donald Trump,No. It means your account will be suspended for your constant lies and mistruths. #LIARINCHIEF #Trump,AGAINST,neg
1830,Donald Trump,@RealDonaldTrump @POTUS #Trump #RussianMoneyLaundering ---&gt; Poll: 60% say Trump dishonest in handling of Mueller probe via @msnbc,AGAINST,neg
1831,Donald Trump,"JFC, you are so obsessed with everything. Go back and play golf, Mueller will come calling when hes done. #TrumpTapes #Trump",AGAINST,neg
1832,Donald Trump,"Oh Hon, your cuts to education came a little too late for voters today. Most can (and will) read. We don't all wait to be fed what we're supposed to think. #Trump",AGAINST,neg
1833,Donald Trump,"In honor of @POTUS's birthday, I thought it fitting that this should circulate again... #TrumpFoundation #Trump",AGAINST,pos
1834,Donald Trump,Donald J Trump is a traitor #Trump And a threat to the security of the United States. If he declares a state of emergency that is is abuse of executive power and the time has come to impeach him there is no crisis at our southern border of a security issue,AGAINST,neg
1835,Donald Trump,We elected a #NarcissisticParanoidSadisticPsychopathicPOTUS This is a shared diagnosis agreed upon by a collective of 27 psychiatrists. #TrumpistheNationalSecurityThreat #TrumpIsALiar #noWall #Trump,AGAINST,neg
1836,Donald Trump,#WakeUpAmerica these #FakeChristians and False Prophets are using you! These charlatans are so frickn' fake! How anyone could believe these people speak for a God is beyond me. The fact that they say #Trump is like Christ should be a clue.,FAVOR,neg
1837,Donald Trump,"Trueststatement you've ever made, impeached and jailed ex-presidents cannot sign bills. #TrumpIsGoingToPrison #MuellerAlreadyKniwsEverything #BlueTsunami2018 #Trump",AGAINST,neg
1838,Donald Trump,"I saw the GBush regime zeitgeist in Garden, woke up up! Prepped me for #Trump",AGAINST,other
1839,Donald Trump,"Yeah, sure would have been a shame if people would have known sooner and pulled their 401k from the market before it took a huge crash. He is making money off the crisis, he is not and did not protect the American public. #Trump",AGAINST,neg
1840,Donald Trump,#Trump #RussianAsset #PutinsPuppet getting his orders from Russia today @realDonaldTrump all for a Trump tower in Moscow,AGAINST,neg
1841,Donald Trump,"You're assuming you won't be incarcerated for all your crimes by then. If things go your way though, you may have an all out fascist running against her that you can get behind. #NationalEmbarrassmentTrump #DonnyBoneSpurs #FascistTrump #Trump",AGAINST,neg
1842,Donald Trump,How cool would it be if trump and his family ended up in jail after running for office on a crooked Hillary campaign. #immigratetorussia #donaldhitler,AGAINST,neg
1843,Donald Trump,"Don't play dumb. You knew EXACTLY what you were doing. You wanted compromised people around you. Also, Obama and Sally Yates both warned you. STOP LYING TO THE AMERICAN PEOPLE YOU CORRUPT TRAITOR. #MichaelFlynn #Trump",AGAINST,neg
1844,Donald Trump,What kind of President does not go to Arlington National Cemetery on Veterans Day? #NotMyPresident #Trump,AGAINST,neg
1845,Donald Trump,@realDonaldTrump Time to resign and escape to Russia with as much stolen money as you can fit in a suitcase #PutinsPuppet #TrumpThief,AGAINST,neg
1846,Donald Trump,"Many crimes, including the theft of the U. S. Presidency. #NotMyPresident #Trump",AGAINST,neg
1847,Donald Trump,"Well I really hope that both active and retired members of the military will finally see him for what he is, a TRAITOR!!! He is not a patriot and never was. I am amazed that any member of the armed services could ever support him. HE WAS A DRAFT DODGER!!! #Trump",AGAINST,neg
1848,Donald Trump,"She was right. And she's right again now, as a traitor sits in the WH. #ImpeachTheMF #WhistleblowerComplaint #GOPComplicitTraitors #Trump",AGAINST,neg
1849,Donald Trump,"Trump and Putin spoke by phone, discussed Mueller report - Trump getting updated orders from Putin @realDonaldTrump @HouseDemocrats @SenateDems #WorstPresidentever",AGAINST,neg
1850,Donald Trump,"For Trump a good relationship with Russia means more help with getting reelected -- on the carrot side. On the stick side, it means holding off revealing whatever blackmail Putin has on him. #PutinsPuppet",FAVOR,other
1851,Donald Trump,This is what a traitors son would do #Trump #MuellerTime #ImpeachTheMFTraitor Donald Trump Jr. makes light of Native American genocide while rooting for father's attack on Warren - CNNPolitics,AGAINST,neg
1852,Donald Trump,"Hey @realDonaldTrump how's all the winning going? The elections went well for the @GOP huh! You're a great president, you ignore Vets on Vets day. It's even getting hard to get good news on Fox propaganda news. Keep on winning! #GOPcheats #TrumpFraud #GOPsucks",AGAINST,pos
1853,Donald Trump,It is going to take years to un-fuck up what you have fucked up. #Trump,AGAINST,neg
1854,Donald Trump,Woman suffering from PTSD after theft of @HillaryClinton's win and subsequent installation of illegitimate #Trump prez is now distracting herself with racoons on ledges of high rises! #MPRaccoon for the win! A better day is coming!,AGAINST,neg
1855,Donald Trump,".@realDonaldTrump, I see your TREASON and raise you one act of SEDITION. #Resistance",AGAINST,neg
1856,Donald Trump,"Yes, @realDonaldTrump. It's all on video. You are a liar and a cheat. Always have been. Always will be.",AGAINST,neg
1857,Donald Trump,@BenSasse @DebFischerNE @RepDonBacon .......and don't forget the Nebraska Delegation that Voted with #Trump over 90% of the time. Farmers owe these 3 the Grapes of Wrath. Thank them personally with a call......they love that.,AGAINST,other
1858,Donald Trump,I followed him once for only 5 minutes. I just wanted to feel the experience and the personal pleasure of unfollowing him and blocking him. #Trumptoprison #Trump,AGAINST,neg
1859,Donald Trump,"Now comes the TRUTH: as with all good things, this one happened IN SPITE of TRUMP's betrayals and treason instead of DUE TO his leadership. And YET, HE CROWS like a COCK who is such a bird brain that he believes HE laid the egg. @realDonaldTrump #trumpdementia",FAVOR,neg
1860,Donald Trump,"Right hand to God, the day @realDonaldTrump gets arrested, impeached, resigns, jailed, etc, I will celebrate every year that day harder than New Years Eve, 4th of July, my birthday &amp; the like put together! #HURRYUPMUELLER #CohenTapes #GOPTraitors",AGAINST,neg
1861,Donald Trump,This doesn't kind of say it all; THIS SAYS IT ALL! #Trump #Trumpmoneylaunderer @Stonekettle,AGAINST,neg
1862,Donald Trump,Every Dog has it's Day and Trump Will have His...,AGAINST,other
1863,Donald Trump,"#Trump nominated him only to protect his own sorry ass. Even without that, wants him, that's serious and credible enough for me.",AGAINST,neg
1864,Donald Trump,Must follow @mikefarb1 Learn why @DevinNunes MUST BE removed from office immediately. #LockHimUp #ResignNow #Trump,FAVOR,neg
1865,Donald Trump,"Youre a whole lot smarter than Mr. Trump. It would be laughable except he is the leader of our country. He is dismantling our institutions, reputation, and democracy. #TrumpIsADictator #TrumpIsFleecingAmerica",AGAINST,neg
1866,Donald Trump,Aw bless her cotton socks. Trying very bestest to stand up for traitor Trump #UkraineExtortion #TrumpBetrayedTheKurds #BloodOnTrumpsHands #TrumpCorruption,AGAINST,neg
1867,Donald Trump,@DonaldJTrumpJr Was your wife pregnant when you cheated you piece of shit just like you fat orange douchebag of a father @realDonaldTrump hope you both rot in hell,AGAINST,neg
1868,Donald Trump,"Yep. We're nuts. Not nuts enuf to ENTER #Saudi Embassy, but a giant #RatTruck on #KhashoggiWay is nuts! So is flying #ImpeachmentNow banners &amp; billboards at Mar-A-Lago. We are world class #Trump trolls. Join the fun with a small monthly donation!",AGAINST,neg
1869,Donald Trump,"And Mueller is just getting started. Tomorrow the bully tweets, diversions, and who knows what else will be coming from the LiarInChief. This Presidential Farce needs to end. #Trump",AGAINST,neg
1870,Donald Trump,@realDonaldTrump 'President Trump's Pattern of Pardons: What Can It Tell Us' IDIOT BUFFOON looking for new admin members to replace all former members he FIRED! Right NUT-JOB? #VoteGOPCONSPIRATORSOut #PileUpSandBagsToBlockRedWave,AGAINST,neg
1871,Donald Trump,@TeaPainUSA @RepTedLieu @SenSchumer @NancyPelosi #Trump No way in hell does Trump get a military parade. He has never served this country. Serves only himself,AGAINST,neg
1872,Donald Trump,"Yes, yes he is #UnfitForOffice. And so are you @LindseyGrahamSC because you are now an enabling sycophant of a Treasonous, Criminal President #Trump",AGAINST,neg
1873,Donald Trump,This asshat was walking after the parade yelling at people...would LOVE to find out who the woman is in the car so she can have this lovely shot of her giving this shit the BIRD! #StAugustine #givethebirdtohate #Trump,FAVOR,neg
1874,Donald Trump,TRUMP STOLE THE ELECTION THE VOTES WERE CHANGED FOR HIM TO WIN HE IS RUSSIAN INSTALLED AND A RUSSIAN OPERATIVE HE IS A TRAITOR #trumpputin,AGAINST,neg
1875,Donald Trump,"Actually, he broke 5. Sit down and come back when your chin descends. #Trump",AGAINST,neg
1876,Donald Trump,"Well, well, well @MichaelCohen212 you keep sinking deeper &amp; deeper into the proverbial s..t. Video of you meeting Flynn &amp; Ahmed Al-Rumaihi at Trump Tower... @realDonaldTrump will be pleased this is out. #Mueller #Trump",AGAINST,neg
